Initial packet size,Initial TTL,Window size,DF flag,Max Segment Size,Window Scalling Value,sackOK,Target,Target_num
54,128,16391,1,0,0,0,windows,1
54,128,16393,1,0,0,0,windows,1
54,128,16395,1,0,0,0,windows,1
54,128,16644,1,0,0,0,windows,1
54,128,16645,1,0,0,0,windows,1
54,128,16886,1,0,0,0,windows,1
54,128,16896,1,0,0,0,windows,1
54,128,16902,1,0,0,0,windows,1
54,128,17160,1,0,0,0,windows,1
54,128,17162,1,0,0,0,windows,1
54,128,17164,1,0,0,0,windows,1
54,128,17400,1,0,0,0,windows,1
54,128,17409,1,0,0,0,windows,3
54,128,17409,1,0,0,0,windows,3
54,128,17409,1,0,0,0,windows,3
54,128,17653,1,0,0,0,windows,1
54,128,17667,1,0,0,0,windows,1
54,128,17671,1,0,0,0,windows,1
54,128,17673,1,0,0,0,windows,1
54,128,17910,1,0,0,0,windows,2
54,128,17910,1,0,0,0,windows,2
54,128,17913,1,0,0,0,windows,1
54,128,17931,1,0,0,0,windows,1
54,128,18166,1,0,0,0,windows,1
54,128,18176,1,0,0,0,windows,1
54,128,18180,1,0,0,0,windows,1
54,128,18181,1,0,0,0,windows,1
54,128,18437,1,0,0,0,windows,1
54,128,18438,1,0,0,0,windows,2
54,128,18438,1,0,0,0,windows,2
54,128,18440,1,0,0,0,windows,1
54,128,18442,1,0,0,0,windows,1
54,128,18700,1,0,0,0,windows,1
54,128,18945,1,0,0,0,windows,3
54,128,18945,1,0,0,0,windows,3
54,128,18945,1,0,0,0,windows,3
54,128,19203,1,0,0,0,windows,1
54,128,19207,1,0,0,0,windows,1
54,128,19209,1,0,0,0,windows,1
54,128,19211,1,0,0,0,windows,1
54,128,19460,1,0,0,0,windows,1
54,128,19461,1,0,0,0,windows,1
54,128,19705,1,0,0,0,windows,1
54,128,19712,1,0,0,0,windows,1
54,128,19718,1,0,0,0,windows,2
54,128,19718,1,0,0,0,windows,2
54,128,19961,1,0,0,0,windows,1
54,128,19962,1,0,0,0,windows,1
54,128,19976,1,0,0,0,windows,1
54,128,19978,1,0,0,0,windows,1
54,128,19980,1,0,0,0,windows,1
54,128,20214,1,0,0,0,windows,1
54,128,20225,1,0,0,0,windows,3
54,128,20225,1,0,0,0,windows,3
54,128,20225,1,0,0,0,windows,3
54,128,20448,1,0,0,0,windows,1
54,128,20473,1,0,0,0,windows,1
54,128,20483,1,0,0,0,windows,1
54,128,20487,1,0,0,0,windows,1
54,128,20489,1,0,0,0,windows,1
54,128,20747,1,0,0,0,windows,1
54,128,20987,1,0,0,0,windows,1
54,128,20992,1,0,0,0,windows,1
54,128,20996,1,0,0,0,windows,1
54,128,20997,1,0,0,0,windows,1
54,128,21249,1,0,0,0,windows,1
54,128,21254,1,0,0,0,windows,2
54,128,21254,1,0,0,0,windows,2
54,128,21256,1,0,0,0,windows,1
54,128,21258,1,0,0,0,windows,1
54,128,21516,1,0,0,0,windows,1
54,128,21750,1,0,0,0,windows,1
54,128,21761,1,0,0,0,windows,3
54,128,21761,1,0,0,0,windows,3
54,128,21761,1,0,0,0,windows,3
54,128,22005,1,0,0,0,windows,1
54,128,22011,1,0,0,0,windows,1
54,128,22017,1,0,0,0,windows,1
54,128,22019,1,0,0,0,windows,1
54,128,22023,1,0,0,0,windows,1
54,128,22025,1,0,0,0,windows,1
54,128,22027,1,0,0,0,windows,1
54,128,22276,1,0,0,0,windows,1
54,128,22277,1,0,0,0,windows,1
54,128,22528,1,0,0,0,windows,1
54,128,22534,1,0,0,0,windows,2
54,128,22534,1,0,0,0,windows,2
54,128,22775,1,0,0,0,windows,1
54,128,22792,1,0,0,0,windows,1
54,128,22794,1,0,0,0,windows,1
54,128,22796,1,0,0,0,windows,1
54,128,23032,1,0,0,0,windows,1
54,128,23041,1,0,0,0,windows,3
54,128,23041,1,0,0,0,windows,3
54,128,23041,1,0,0,0,windows,3
54,128,23299,1,0,0,0,windows,1
54,128,23303,1,0,0,0,windows,1
54,128,23305,1,0,0,0,windows,1
54,128,23553,1,0,0,0,windows,2
54,128,23553,1,0,0,0,windows,2
54,128,23563,1,0,0,0,windows,1
54,128,23799,1,0,0,0,windows,1
54,128,23805,1,0,0,0,windows,10
54,128,23805,1,0,0,0,windows,10
54,128,23805,1,0,0,0,windows,10
54,128,23805,1,0,0,0,windows,10
54,128,23805,1,0,0,0,windows,10
54,128,23805,1,0,0,0,windows,10
54,128,23805,1,0,0,0,windows,10
54,128,23805,1,0,0,0,windows,10
54,128,23805,1,0,0,0,windows,10
54,128,23805,1,0,0,0,windows,10
54,128,23808,1,0,0,0,windows,1
54,128,23812,1,0,0,0,windows,1
54,128,23813,1,0,0,0,windows,1
54,128,24070,1,0,0,0,windows,2
54,128,24070,1,0,0,0,windows,2
54,128,24072,1,0,0,0,windows,1
54,128,24074,1,0,0,0,windows,1
54,128,24315,1,0,0,0,windows,11
54,128,24315,1,0,0,0,windows,11
54,128,24315,1,0,0,0,windows,11
54,128,24315,1,0,0,0,windows,11
54,128,24315,1,0,0,0,windows,11
54,128,24315,1,0,0,0,windows,11
54,128,24315,1,0,0,0,windows,11
54,128,24315,1,0,0,0,windows,11
54,128,24315,1,0,0,0,windows,11
54,128,24315,1,0,0,0,windows,11
54,128,24315,1,0,0,0,windows,11
54,128,24316,1,0,0,0,windows,2
54,128,24316,1,0,0,0,windows,2
54,128,24321,1,0,0,0,windows,1
54,128,24332,1,0,0,0,windows,1
54,128,24577,1,0,0,0,windows,4
54,128,24577,1,0,0,0,windows,4
54,128,24577,1,0,0,0,windows,4
54,128,24577,1,0,0,0,windows,4
54,128,24579,1,0,0,0,windows,1
54,128,24581,1,0,0,0,windows,1
54,128,24835,1,0,0,0,windows,1
54,128,24839,1,0,0,0,windows,1
54,128,24841,1,0,0,0,windows,1
54,128,24843,1,0,0,0,windows,1
54,128,25080,1,0,0,0,windows,1
54,128,25092,1,0,0,0,windows,1
54,128,25334,1,0,0,0,windows,1
54,128,25336,1,0,0,0,windows,1
54,128,25344,1,0,0,0,windows,1
54,128,25350,1,0,0,0,windows,2
54,128,25350,1,0,0,0,windows,2
54,128,25591,1,0,0,0,windows,1
54,128,25601,1,0,0,0,windows,2
54,128,25601,1,0,0,0,windows,2
54,128,25608,1,0,0,0,windows,1
54,128,25610,1,0,0,0,windows,1
54,128,25612,1,0,0,0,windows,1
54,128,26104,1,0,0,0,windows,1
54,128,26113,1,0,0,0,windows,5
54,128,26113,1,0,0,0,windows,5
54,128,26113,1,0,0,0,windows,5
54,128,26113,1,0,0,0,windows,5
54,128,26113,1,0,0,0,windows,5
54,128,26115,1,0,0,0,windows,1
54,128,26117,1,0,0,0,windows,1
54,128,26119,1,0,0,0,windows,1
54,128,26121,1,0,0,0,windows,1
54,128,26361,1,0,0,0,windows,1
54,128,26379,1,0,0,0,windows,1
54,128,26624,1,0,0,0,windows,1
54,128,26628,1,0,0,0,windows,1
54,128,26629,1,0,0,0,windows,1
54,128,26869,1,0,0,0,windows,1
54,128,26870,1,0,0,0,windows,1
54,128,26881,1,0,0,0,windows,1
54,128,26886,1,0,0,0,windows,2
54,128,26886,1,0,0,0,windows,2
54,128,26888,1,0,0,0,windows,1
54,128,26890,1,0,0,0,windows,1
54,128,27148,1,0,0,0,windows,1
54,128,27382,1,0,0,0,windows,2
54,128,27382,1,0,0,0,windows,2
54,128,27386,1,0,0,0,windows,1
54,128,27387,1,0,0,0,windows,1
54,128,27388,1,0,0,0,windows,1
54,128,27393,1,0,0,0,windows,6
54,128,27393,1,0,0,0,windows,6
54,128,27393,1,0,0,0,windows,6
54,128,27393,1,0,0,0,windows,6
54,128,27393,1,0,0,0,windows,6
54,128,27393,1,0,0,0,windows,6
54,128,27397,1,0,0,0,windows,1
54,128,27649,1,0,0,0,windows,1
54,128,27651,1,0,0,0,windows,1
54,128,27655,1,0,0,0,windows,1
54,128,27657,1,0,0,0,windows,1
54,128,27659,1,0,0,0,windows,1
54,128,27894,1,0,0,0,windows,1
54,128,27895,1,0,0,0,windows,1
54,128,27908,1,0,0,0,windows,1
54,128,27909,1,0,0,0,windows,1
54,128,28152,1,0,0,0,windows,1
54,128,28156,1,0,0,0,windows,1
54,128,28160,1,0,0,0,windows,1
54,128,28166,1,0,0,0,windows,2
54,128,28166,1,0,0,0,windows,2
54,128,28417,1,0,0,0,windows,1
54,128,28424,1,0,0,0,windows,1
54,128,28426,1,0,0,0,windows,1
54,128,28428,1,0,0,0,windows,1
54,128,28666,1,0,0,0,windows,2
54,128,28666,1,0,0,0,windows,2
54,128,28924,1,0,0,0,windows,1
54,128,28929,1,0,0,0,windows,8
54,128,28929,1,0,0,0,windows,8
54,128,28929,1,0,0,0,windows,8
54,128,28929,1,0,0,0,windows,8
54,128,28929,1,0,0,0,windows,8
54,128,28929,1,0,0,0,windows,8
54,128,28929,1,0,0,0,windows,8
54,128,28929,1,0,0,0,windows,8
54,128,28931,1,0,0,0,windows,1
54,128,28935,1,0,0,0,windows,1
54,128,28937,1,0,0,0,windows,1
54,128,29195,1,0,0,0,windows,1
54,128,29431,1,0,0,0,windows,1
54,128,29440,1,0,0,0,windows,1
54,128,29444,1,0,0,0,windows,1
54,128,29445,1,0,0,0,windows,1
54,128,29697,1,0,0,0,windows,1
54,128,29702,1,0,0,0,windows,1
54,128,29704,1,0,0,0,windows,1
54,128,29706,1,0,0,0,windows,1
54,128,29941,1,0,0,0,windows,1
54,128,29964,1,0,0,0,windows,1
54,128,30209,1,0,0,0,windows,7
54,128,30209,1,0,0,0,windows,7
54,128,30209,1,0,0,0,windows,7
54,128,30209,1,0,0,0,windows,7
54,128,30209,1,0,0,0,windows,7
54,128,30209,1,0,0,0,windows,7
54,128,30209,1,0,0,0,windows,7
54,128,30213,1,0,0,0,windows,1
54,128,30458,1,0,0,0,windows,1
54,128,30459,1,0,0,0,windows,1
54,128,30471,1,0,0,0,windows,1
54,128,30473,1,0,0,0,windows,1
54,128,30475,1,0,0,0,windows,1
54,128,30724,1,0,0,0,windows,1
54,128,30725,1,0,0,0,windows,1
54,128,30970,1,0,0,0,windows,1
54,128,30976,1,0,0,0,windows,1
54,128,30982,1,0,0,0,windows,1
54,128,31222,1,0,0,0,windows,1
54,128,31233,1,0,0,0,windows,1
54,128,31240,1,0,0,0,windows,1
54,128,31242,1,0,0,0,windows,1
54,128,31479,1,0,0,0,windows,1
54,128,31481,1,0,0,0,windows,1
54,128,31745,1,0,0,0,windows,9
54,128,31745,1,0,0,0,windows,9
54,128,31745,1,0,0,0,windows,9
54,128,31745,1,0,0,0,windows,9
54,128,31745,1,0,0,0,windows,9
54,128,31745,1,0,0,0,windows,9
54,128,31745,1,0,0,0,windows,9
54,128,31745,1,0,0,0,windows,9
54,128,31745,1,0,0,0,windows,9
54,128,31749,1,0,0,0,windows,1
54,128,31751,1,0,0,0,windows,1
54,128,31753,1,0,0,0,windows,1
54,128,32011,1,0,0,0,windows,1
54,128,32256,1,0,0,0,windows,1
54,128,32260,1,0,0,0,windows,1
54,128,32261,1,0,0,0,windows,1
54,128,32518,1,0,0,0,windows,1
54,128,32520,1,0,0,0,windows,1
54,128,32522,1,0,0,0,windows,1
54,128,33014,1,0,0,0,windows,1
54,128,33025,1,0,0,0,windows,8
54,128,33025,1,0,0,0,windows,8
54,128,33025,1,0,0,0,windows,8
54,128,33025,1,0,0,0,windows,8
54,128,33025,1,0,0,0,windows,8
54,128,33025,1,0,0,0,windows,8
54,128,33025,1,0,0,0,windows,8
54,128,33025,1,0,0,0,windows,8
54,128,33276,1,0,0,0,windows,1
54,128,33285,1,0,0,0,windows,1
54,128,33287,1,0,0,0,windows,1
54,128,33289,1,0,0,0,windows,1
54,128,33291,1,0,0,0,windows,1
54,128,33528,1,0,0,0,windows,1
54,128,33540,1,0,0,0,windows,1
54,128,33541,1,0,0,0,windows,1
54,128,33783,1,0,0,0,windows,1
54,128,33787,1,0,0,0,windows,1
54,128,33792,1,0,0,0,windows,1
54,128,33798,1,0,0,0,windows,2
54,128,33798,1,0,0,0,windows,2
54,128,34056,1,0,0,0,windows,1
54,128,34058,1,0,0,0,windows,1
54,128,34295,1,0,0,0,windows,1
54,128,34561,1,0,0,0,windows,8
54,128,34561,1,0,0,0,windows,8
54,128,34561,1,0,0,0,windows,8
54,128,34561,1,0,0,0,windows,8
54,128,34561,1,0,0,0,windows,8
54,128,34561,1,0,0,0,windows,8
54,128,34561,1,0,0,0,windows,8
54,128,34561,1,0,0,0,windows,8
54,128,34565,1,0,0,0,windows,1
54,128,34567,1,0,0,0,windows,1
54,128,34569,1,0,0,0,windows,1
54,128,34806,1,0,0,0,windows,1
54,128,34827,1,0,0,0,windows,1
54,128,35072,1,0,0,0,windows,1
54,128,35076,1,0,0,0,windows,1
54,128,35077,1,0,0,0,windows,1
54,128,35322,1,0,0,0,windows,1
54,128,35334,1,0,0,0,windows,2
54,128,35334,1,0,0,0,windows,2
54,128,35336,1,0,0,0,windows,1
54,128,35338,1,0,0,0,windows,1
54,128,35841,1,0,0,0,windows,9
54,128,35841,1,0,0,0,windows,9
54,128,35841,1,0,0,0,windows,9
54,128,35841,1,0,0,0,windows,9
54,128,35841,1,0,0,0,windows,9
54,128,35841,1,0,0,0,windows,9
54,128,35841,1,0,0,0,windows,9
54,128,35841,1,0,0,0,windows,9
54,128,35841,1,0,0,0,windows,9
54,128,36101,1,0,0,0,windows,2
54,128,36101,1,0,0,0,windows,2
54,128,36103,1,0,0,0,windows,1
54,128,36105,1,0,0,0,windows,1
54,128,36107,1,0,0,0,windows,1
54,128,36356,1,0,0,0,windows,1
54,128,36608,1,0,0,0,windows,1
54,128,36614,1,0,0,0,windows,2
54,128,36614,1,0,0,0,windows,2
54,128,36872,1,0,0,0,windows,1
54,128,36874,1,0,0,0,windows,1
54,128,37366,1,0,0,0,windows,1
54,128,37370,1,0,0,0,windows,1
54,128,37377,1,0,0,0,windows,8
54,128,37377,1,0,0,0,windows,8
54,128,37377,1,0,0,0,windows,8
54,128,37377,1,0,0,0,windows,8
54,128,37377,1,0,0,0,windows,8
54,128,37377,1,0,0,0,windows,8
54,128,37377,1,0,0,0,windows,8
54,128,37377,1,0,0,0,windows,8
54,128,37381,1,0,0,0,windows,2
54,128,37381,1,0,0,0,windows,2
54,128,37383,1,0,0,0,windows,1
54,128,37385,1,0,0,0,windows,1
54,128,37643,1,0,0,0,windows,1
54,128,37880,1,0,0,0,windows,1
54,128,37888,1,0,0,0,windows,1
54,128,37892,1,0,0,0,windows,1
54,128,38145,1,0,0,0,windows,1
54,128,38150,1,0,0,0,windows,2
54,128,38150,1,0,0,0,windows,2
54,128,38152,1,0,0,0,windows,1
54,128,38154,1,0,0,0,windows,1
54,128,38389,1,0,0,0,windows,1
54,128,38393,1,0,0,0,windows,1
54,128,38657,1,0,0,0,windows,8
54,128,38657,1,0,0,0,windows,8
54,128,38657,1,0,0,0,windows,8
54,128,38657,1,0,0,0,windows,8
54,128,38657,1,0,0,0,windows,8
54,128,38657,1,0,0,0,windows,8
54,128,38657,1,0,0,0,windows,8
54,128,38657,1,0,0,0,windows,8
54,128,38917,1,0,0,0,windows,2
54,128,38917,1,0,0,0,windows,2
54,128,38919,1,0,0,0,windows,1
54,128,38921,1,0,0,0,windows,1
54,128,38923,1,0,0,0,windows,1
54,128,39164,1,0,0,0,windows,1
54,128,39172,1,0,0,0,windows,1
54,128,39419,1,0,0,0,windows,1
54,128,39424,1,0,0,0,windows,1
54,128,39430,1,0,0,0,windows,2
54,128,39430,1,0,0,0,windows,2
54,128,39681,1,0,0,0,windows,1
54,128,39690,1,0,0,0,windows,1
54,128,40193,1,0,0,0,windows,7
54,128,40193,1,0,0,0,windows,7
54,128,40193,1,0,0,0,windows,7
54,128,40193,1,0,0,0,windows,7
54,128,40193,1,0,0,0,windows,7
54,128,40193,1,0,0,0,windows,7
54,128,40193,1,0,0,0,windows,7
54,128,40197,1,0,0,0,windows,2
54,128,40197,1,0,0,0,windows,2
54,128,40199,1,0,0,0,windows,1
54,128,40201,1,0,0,0,windows,1
54,128,40451,1,0,0,0,windows,1
54,128,40459,1,0,0,0,windows,1
54,128,40704,1,0,0,0,windows,1
54,128,40705,1,0,0,0,windows,1
54,128,40708,1,0,0,0,windows,1
54,128,40961,1,0,0,0,windows,2
54,128,40961,1,0,0,0,windows,2
54,128,40966,1,0,0,0,windows,2
54,128,40966,1,0,0,0,windows,2
54,128,40970,1,0,0,0,windows,1
54,128,41207,1,0,0,0,windows,1
54,128,41209,1,0,0,0,windows,1
54,128,41463,1,0,0,0,windows,1
54,128,41473,1,0,0,0,windows,7
54,128,41473,1,0,0,0,windows,7
54,128,41473,1,0,0,0,windows,7
54,128,41473,1,0,0,0,windows,7
54,128,41473,1,0,0,0,windows,7
54,128,41473,1,0,0,0,windows,7
54,128,41473,1,0,0,0,windows,7
54,128,41475,1,0,0,0,windows,1
54,128,41721,1,0,0,0,windows,1
54,128,41733,1,0,0,0,windows,2
54,128,41733,1,0,0,0,windows,2
54,128,41735,1,0,0,0,windows,1
54,128,41737,1,0,0,0,windows,1
54,128,41739,1,0,0,0,windows,1
54,128,41985,1,0,0,0,windows,1
54,128,41988,1,0,0,0,windows,1
54,128,42234,1,0,0,0,windows,1
54,128,42240,1,0,0,0,windows,1
54,128,42241,1,0,0,0,windows,2
54,128,42241,1,0,0,0,windows,2
54,128,42244,1,0,0,0,windows,1
54,128,42246,1,0,0,0,windows,2
54,128,42246,1,0,0,0,windows,2
54,128,42506,1,0,0,0,windows,1
54,128,42742,1,0,0,0,windows,1
54,128,42755,1,0,0,0,windows,1
54,128,43003,1,0,0,0,windows,1
54,128,43009,1,0,0,0,windows,8
54,128,43009,1,0,0,0,windows,8
54,128,43009,1,0,0,0,windows,8
54,128,43009,1,0,0,0,windows,8
54,128,43009,1,0,0,0,windows,8
54,128,43009,1,0,0,0,windows,8
54,128,43009,1,0,0,0,windows,8
54,128,43009,1,0,0,0,windows,8
54,128,43013,1,0,0,0,windows,2
54,128,43013,1,0,0,0,windows,2
54,128,43015,1,0,0,0,windows,1
54,128,43254,1,0,0,0,windows,1
54,128,43265,1,0,0,0,windows,1
54,128,43273,1,0,0,0,windows,1
54,128,43275,1,0,0,0,windows,1
54,128,43513,1,0,0,0,windows,1
54,128,43520,1,0,0,0,windows,1
54,128,43521,1,0,0,0,windows,2
54,128,43521,1,0,0,0,windows,2
54,128,43524,1,0,0,0,windows,1
54,128,43525,1,0,0,0,windows,1
54,128,43772,1,0,0,0,windows,2
54,128,43772,1,0,0,0,windows,2
54,128,43782,1,0,0,0,windows,2
54,128,43782,1,0,0,0,windows,2
54,128,43786,1,0,0,0,windows,1
54,128,44279,1,0,0,0,windows,1
54,128,44289,1,0,0,0,windows,9
54,128,44289,1,0,0,0,windows,9
54,128,44289,1,0,0,0,windows,9
54,128,44289,1,0,0,0,windows,9
54,128,44289,1,0,0,0,windows,9
54,128,44289,1,0,0,0,windows,9
54,128,44289,1,0,0,0,windows,9
54,128,44289,1,0,0,0,windows,9
54,128,44289,1,0,0,0,windows,9
54,128,44291,1,0,0,0,windows,1
54,128,44535,1,0,0,0,windows,1
54,128,44549,1,0,0,0,windows,2
54,128,44549,1,0,0,0,windows,2
54,128,44551,1,0,0,0,windows,1
54,128,44553,1,0,0,0,windows,1
54,128,44801,1,0,0,0,windows,1
54,128,44804,1,0,0,0,windows,1
54,128,44805,1,0,0,0,windows,1
54,128,45050,1,0,0,0,windows,1
54,128,45056,1,0,0,0,windows,1
54,128,45057,1,0,0,0,windows,2
54,128,45057,1,0,0,0,windows,2
54,128,45062,1,0,0,0,windows,2
54,128,45062,1,0,0,0,windows,2
54,128,45302,1,0,0,0,windows,1
54,128,45306,1,0,0,0,windows,2
54,128,45306,1,0,0,0,windows,2
54,128,45313,1,0,0,0,windows,1
54,128,45322,1,0,0,0,windows,1
54,128,45559,1,0,0,0,windows,1
54,128,45571,1,0,0,0,windows,1
54,128,45816,1,0,0,0,windows,1
54,128,45825,1,0,0,0,windows,8
54,128,45825,1,0,0,0,windows,8
54,128,45825,1,0,0,0,windows,8
54,128,45825,1,0,0,0,windows,8
54,128,45825,1,0,0,0,windows,8
54,128,45825,1,0,0,0,windows,8
54,128,45825,1,0,0,0,windows,8
54,128,45825,1,0,0,0,windows,8
54,128,45829,1,0,0,0,windows,2
54,128,45829,1,0,0,0,windows,2
54,128,45831,1,0,0,0,windows,1
54,128,46075,1,0,0,0,windows,1
54,128,46081,1,0,0,0,windows,2
54,128,46081,1,0,0,0,windows,2
54,128,46089,1,0,0,0,windows,1
54,128,46091,1,0,0,0,windows,1
54,128,46329,1,0,0,0,windows,1
54,128,46336,1,0,0,0,windows,1
54,128,46337,1,0,0,0,windows,2
54,128,46337,1,0,0,0,windows,2
54,128,46340,1,0,0,0,windows,1
54,128,46341,1,0,0,0,windows,1
54,128,46598,1,0,0,0,windows,2
54,128,46598,1,0,0,0,windows,2
54,128,46602,1,0,0,0,windows,1
54,128,47105,1,0,0,0,windows,9
54,128,47105,1,0,0,0,windows,9
54,128,47105,1,0,0,0,windows,9
54,128,47105,1,0,0,0,windows,9
54,128,47105,1,0,0,0,windows,9
54,128,47105,1,0,0,0,windows,9
54,128,47105,1,0,0,0,windows,9
54,128,47105,1,0,0,0,windows,9
54,128,47105,1,0,0,0,windows,9
54,128,47107,1,0,0,0,windows,1
54,128,47355,1,0,0,0,windows,1
54,128,47365,1,0,0,0,windows,2
54,128,47365,1,0,0,0,windows,2
54,128,47367,1,0,0,0,windows,1
54,128,47369,1,0,0,0,windows,1
54,128,47617,1,0,0,0,windows,2
54,128,47617,1,0,0,0,windows,2
54,128,47620,1,0,0,0,windows,1
54,128,47872,1,0,0,0,windows,1
54,128,47873,1,0,0,0,windows,2
54,128,47873,1,0,0,0,windows,2
54,128,47878,1,0,0,0,windows,2
54,128,47878,1,0,0,0,windows,2
54,128,48119,1,0,0,0,windows,1
54,128,48138,1,0,0,0,windows,1
54,128,48377,1,0,0,0,windows,1
54,128,48387,1,0,0,0,windows,1
54,128,48641,1,0,0,0,windows,10
54,128,48641,1,0,0,0,windows,10
54,128,48641,1,0,0,0,windows,10
54,128,48641,1,0,0,0,windows,10
54,128,48641,1,0,0,0,windows,10
54,128,48641,1,0,0,0,windows,10
54,128,48641,1,0,0,0,windows,10
54,128,48641,1,0,0,0,windows,10
54,128,48641,1,0,0,0,windows,10
54,128,48641,1,0,0,0,windows,10
54,128,48645,1,0,0,0,windows,2
54,128,48645,1,0,0,0,windows,2
54,128,48886,1,0,0,0,windows,1
54,128,48889,1,0,0,0,windows,1
54,128,48897,1,0,0,0,windows,3
54,128,48897,1,0,0,0,windows,3
54,128,48897,1,0,0,0,windows,3
54,128,48905,1,0,0,0,windows,1
54,128,49152,1,0,0,0,windows,1
54,128,49153,1,0,0,0,windows,3
54,128,49153,1,0,0,0,windows,3
54,128,49153,1,0,0,0,windows,3
54,128,49156,1,0,0,0,windows,1
54,128,49400,1,0,0,0,windows,1
54,128,49414,1,0,0,0,windows,2
54,128,49414,1,0,0,0,windows,2
54,128,49418,1,0,0,0,windows,1
54,128,49658,1,0,0,0,windows,1
54,128,49665,1,0,0,0,windows,1
54,128,49921,1,0,0,0,windows,9
54,128,49921,1,0,0,0,windows,9
54,128,49921,1,0,0,0,windows,9
54,128,49921,1,0,0,0,windows,9
54,128,49921,1,0,0,0,windows,9
54,128,49921,1,0,0,0,windows,9
54,128,49921,1,0,0,0,windows,9
54,128,49921,1,0,0,0,windows,9
54,128,49921,1,0,0,0,windows,9
54,128,49923,1,0,0,0,windows,1
54,128,50173,1,0,0,0,windows,1
54,128,50177,1,0,0,0,windows,2
54,128,50177,1,0,0,0,windows,2
54,128,50181,1,0,0,0,windows,1
54,128,50185,1,0,0,0,windows,1
54,128,50433,1,0,0,0,windows,2
54,128,50433,1,0,0,0,windows,2
54,128,50436,1,0,0,0,windows,1
54,128,50679,1,0,0,0,windows,1
54,128,50688,1,0,0,0,windows,1
54,128,50689,1,0,0,0,windows,1
54,128,50694,1,0,0,0,windows,2
54,128,50694,1,0,0,0,windows,2
54,128,50954,1,0,0,0,windows,1
54,128,51201,1,0,0,0,windows,1
54,128,51203,1,0,0,0,windows,1
54,128,51448,1,0,0,0,windows,1
54,128,51457,1,0,0,0,windows,9
54,128,51457,1,0,0,0,windows,9
54,128,51457,1,0,0,0,windows,9
54,128,51457,1,0,0,0,windows,9
54,128,51457,1,0,0,0,windows,9
54,128,51457,1,0,0,0,windows,9
54,128,51457,1,0,0,0,windows,9
54,128,51457,1,0,0,0,windows,9
54,128,51457,1,0,0,0,windows,9
54,128,51461,1,0,0,0,windows,2
54,128,51461,1,0,0,0,windows,2
54,128,51713,1,0,0,0,windows,3
54,128,51713,1,0,0,0,windows,3
54,128,51713,1,0,0,0,windows,3
54,128,51721,1,0,0,0,windows,1
54,128,51959,1,0,0,0,windows,1
54,128,51964,1,0,0,0,windows,1
54,128,51968,1,0,0,0,windows,1
54,128,51972,1,0,0,0,windows,1
54,128,52221,1,0,0,0,windows,1
54,128,52230,1,0,0,0,windows,2
54,128,52230,1,0,0,0,windows,2
54,128,52234,1,0,0,0,windows,1
54,128,52481,1,0,0,0,windows,1
54,128,52484,1,0,0,0,windows,1
54,128,52726,1,0,0,0,windows,1
54,128,52737,1,0,0,0,windows,9
54,128,52737,1,0,0,0,windows,9
54,128,52737,1,0,0,0,windows,9
54,128,52737,1,0,0,0,windows,9
54,128,52737,1,0,0,0,windows,9
54,128,52737,1,0,0,0,windows,9
54,128,52737,1,0,0,0,windows,9
54,128,52737,1,0,0,0,windows,9
54,128,52737,1,0,0,0,windows,9
54,128,52739,1,0,0,0,windows,1
54,128,52993,1,0,0,0,windows,1
54,128,52997,1,0,0,0,windows,2
54,128,52997,1,0,0,0,windows,2
54,128,53001,1,0,0,0,windows,1
54,128,53239,1,0,0,0,windows,1
54,128,53242,1,0,0,0,windows,1
54,128,53249,1,0,0,0,windows,2
54,128,53249,1,0,0,0,windows,2
54,128,53252,1,0,0,0,windows,1
54,128,53255,1,0,0,0,windows,1
54,128,53504,1,0,0,0,windows,1
54,128,53508,1,0,0,0,windows,1
54,128,53510,1,0,0,0,windows,2
54,128,53510,1,0,0,0,windows,2
54,128,53752,1,0,0,0,windows,1
54,128,53770,1,0,0,0,windows,1
54,128,53985,1,0,0,0,windows,1
54,128,54012,1,0,0,0,windows,1
54,128,54017,1,0,0,0,windows,1
54,128,54019,1,0,0,0,windows,1
54,128,54261,1,0,0,0,windows,1
54,128,54273,1,0,0,0,windows,8
54,128,54273,1,0,0,0,windows,8
54,128,54273,1,0,0,0,windows,8
54,128,54273,1,0,0,0,windows,8
54,128,54273,1,0,0,0,windows,8
54,128,54273,1,0,0,0,windows,8
54,128,54273,1,0,0,0,windows,8
54,128,54273,1,0,0,0,windows,8
54,128,54277,1,0,0,0,windows,1
54,128,54521,1,0,0,0,windows,1
54,128,54522,1,0,0,0,windows,1
54,128,54529,1,0,0,0,windows,3
54,128,54529,1,0,0,0,windows,3
54,128,54529,1,0,0,0,windows,3
54,128,54535,1,0,0,0,windows,1
54,128,54537,1,0,0,0,windows,1
54,128,54784,1,0,0,0,windows,1
54,128,54788,1,0,0,0,windows,1
54,128,55041,1,0,0,0,windows,1
54,128,55045,1,0,0,0,windows,1
54,128,55046,1,0,0,0,windows,2
54,128,55046,1,0,0,0,windows,2
54,128,55050,1,0,0,0,windows,1
54,128,55297,1,0,0,0,windows,1
54,128,55553,1,0,0,0,windows,9
54,128,55553,1,0,0,0,windows,9
54,128,55553,1,0,0,0,windows,9
54,128,55553,1,0,0,0,windows,9
54,128,55553,1,0,0,0,windows,9
54,128,55553,1,0,0,0,windows,9
54,128,55553,1,0,0,0,windows,9
54,128,55553,1,0,0,0,windows,9
